title,release_date,multiplayer,age_criteria,rating_system,link,img,off_pct,original_price,discounted_price,star_rating,total_reviews,optimization,platforms,description,sales_title,scrape_timestamp
NASCAR Heat 5 - Ultimate Edition,2021-06-09,true,3+,IARC,https://www.xbox.com/en-in/games/store/nascar-heat-5---ultimate-edition/9PDQQ3HHDWTR,https://store-images.s-microsoft.com/image/apps.19461.14145098187915526.64fb66d3-a269-4835-a737-b25d8ae3e379.ce6fb162-d5ce-4ad2-8035-f6f4b0ce6646?w=200,40%,"1,624.00",974.40,,,,"Xbox Series X|S, Xbox One",The NASCAR Heat 5 - Ultimate Edition supplies you with all things NASCAR Heat 5!,Countdown Sale,2023-12-30 12:16:51
NASCAR HEAT BUNDLE,2023-10-23,true,3+,IARC,https://www.xbox.com/en-in/games/store/nascar-heat-bundle/9PBQ7QTWXKZG,https://store-images.s-microsoft.com/image/apps.521.14114375197125007.7da42b37-e602-4a8a-8dba-eed03fe059f5.94e731ad-b18a-4085-a799-f12aa92ff551?w=200,50%,"3,799.00","1,899.50",,,,"Xbox Series X|S, Xbox One","NASCAR Heat bundle, containing Heat 5 Ultimate , Heat 4 Gold Edition, Heat 3 Ultimate and the NASCAR Heat 5: Next Gen Car Update (2002)",Countdown Sale,2023-12-30 12:16:51
NASCAR 21: Ignition - Victory Edition,2022-10-06,true,3+,IARC,https://www.xbox.com/en-in/games/store/nascar-21-ignition---victory-edition/9MX8DKN09PZL,https://store-images.s-microsoft.com/image/apps.60993.13894336069957411.610b3e95-19b7-44cd-85ec-ac8e9940b74a.b264de5b-ad30-4ab9-93c7-475e83294bdc?w=200,40%,"1,349.00",809.40,,,,"Xbox Series X|S, Xbox One",Make the most of your racing experience with NASCAR 21: Ignition - Victory Edition; the best way to enjoy the thrill and excitement of the 2021 and 2022 NASCAR Cup Series seasons in one game.,Countdown Sale,2023-12-30 12:16:51
NBA 2K Playgrounds 2,2018-10-16,true,3+,IARC,https://www.xbox.com/en-in/games/store/nba-2k-playgrounds-2/BSC0RPMPF8VH,https://store-images.s-microsoft.com/image/apps.49350.70198433524003428.95249523-85c3-4bcb-9f20-1865258d005c.b34f3065-77af-4a65-8c25-4c9e50c27c3e?w=200,75%,"2,080.00",520.00,4.2,8,,"Xbox Series X|S, Xbox One",NBA arcade action is back with NBA 2K Playgrounds 2!,Countdown Sale,2023-12-30 12:16:51
NBA 2K24 for Xbox One,2023-09-07,true,3+,IARC,https://www.xbox.com/en-in/games/store/nba-2k24-for-xbox-one/9PDHMB2N0V34,https://store-images.s-microsoft.com/image/apps.11707.14149820581167521.ee00106c-c535-40d2-8892-1082ebcf87c0.4bed6227-a0cf-48b9-88d6-febe9c6c65eb?w=200,65%,"4,399.00","1,539.65",3.3,158,,"Xbox Series X|S, Xbox One","Grab your squad and experience the past, present, and future of hoops culture in NBA 2K24. Enjoy loads of pure, unadulterated action and limitless personalized MyPLAYER options in MyCAREER. Collect an impressive array of legends and build your perfect lineup in MyTEAM.",Countdown Sale,2023-12-30 12:16:51
Neighbours back From Hell,2020-10-08,false,7+,IARC,https://www.xbox.com/en-in/games/store/neighbours-back-from-hell/9NQBFK993V7C,https://store-images.s-microsoft.com/image/apps.17792.13776919492592826.739feb3d-1977-47e1-bd25-85eaf594fe57.f0e36cae-0640-4288-9f4b-772c856c7c14?w=200,70%,"1,049.00",314.70,,,,"Xbox Series X|S, Xbox One",There goes the neighborhood! Play the star of a cheeky TV Show who taking revenge on his horrible neighbor by constantly pranking him at home and around the world in the most creative and ludicrous ways.,Countdown Sale,2023-12-30 12:16:51
New Tales from the Borderlands,2022-10-20,false,18+,IARC,https://www.xbox.com/en-in/games/store/new-tales-from-the-borderlands/9NTZV27BDFCP,https://store-images.s-microsoft.com/image/apps.42197.14404661169639828.d95211f7-d846-4ca4-b57d-987f2c6aa515.725560da-e707-4bdc-80ff-1143bdf870c3?w=200,50%,"2,749.00","1,374.50",,,,"Xbox Series X|S, Xbox One","Decide the fates of altruistic scientist Anu, her ambitious, ""streetwise"" brother Octavio, and the fierce, frogurt-slinging Fran.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™,2015-11-05,true,12+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed/BXWJNW4170RM,https://store-images.s-microsoft.com/image/apps.16220.63922543011545658.b811c016-7bf5-44e1-8dbe-39de98149fe7.5dc8877c-676e-4cd8-b12e-7d04448fec7a?w=200,85%,"1,500.00",225.00,2.7,20,,"Xbox Series X|S, Xbox One","Become an icon of urban car culture in Need for Speed™, Race in and explore a huge nocturnal open world, express your style with authentic car customization and become immersed in a story staring real world legends like Magnus Walker and Ken Block.Need For Speed is an online game.",Countdown Sale,2023-12-30 12:16:51
EA Family Bundle,2016-12-28,true,12+,IARC,https://www.xbox.com/en-in/games/store/ea-family-bundle/C19VR3KMN3ML,https://store-images.s-microsoft.com/image/apps.64087.64754647115679215.564df175-ba67-4fb2-950a-f7746b8d0011.9838eb2a-1625-4150-9d11-5e1628998ee4?w=200,90%,"2,500.00",250.00,,,,"Xbox Series X|S, Xbox One","Whether you want to enjoy the biggest, craziest battle in the universe with Plants vs. Zombies™ Garden Warfare 2, push your limits with Need for Speed™, or embark on a seemingly larger than life journey with Unravel, there is a game for everyone in the EA Family bundle!",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Unbound,2022-12-02,true,12+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-unbound/9PP837L3Q75D,https://store-images.s-microsoft.com/image/apps.31585.14329152328871129.15deab2a-237c-449c-880e-7926330dab80.cbfd82b1-535b-4234-989d-2d04127f0529?w=200,85%,"4,499.00",674.85,2.3,71,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Race against time, outsmart the cops, and take on weekly qualifiers to reach The Grand, Lakeshore's ultimate street racing challenge. Pack your garage with precision-tuned, custom rides and light up the streets with your style and a vibrant global soundtrack.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Unbound Palace Edition,2022-12-02,true,12+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-unbound-palace-edition/9NBSSCJFC7R7,https://store-images.s-microsoft.com/image/apps.14012.13577083362163818.1f37febc-f04a-435c-b251-422bd39c8075.1b605f74-73c7-4d55-a6fd-2f308fa0f71e?w=200,85%,"5,499.00",824.85,3.5,11,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One",Buy* Need for Speed™ Unbound Palace Edition and get exclusive Palace branded content including:• 4 stunningly intense Palace branded new Custom Cars **• Palace Driving Effects• Stacked Palace Clothing Pack containing 20 items• Loads more bitz,Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Heat,2019-11-07,true,16+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-heat/BRZZLBF5T245,https://store-images.s-microsoft.com/image/apps.26776.69435230515002378.477c7a96-5d17-45ec-95c2-a2739146b68d.b0d37a76-e4fa-495e-abac-6697ee4b5887?w=200,95%,"3,990.00",199.50,2.8,54,,"Xbox Series X|S, Xbox One","Hustle by day and risk it all at night in Need for Speed™ Heat, a thrilling race experience that pits you against a city’s rogue police force as you battle your way into street racing’s elite.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Heat Deluxe Edition,2019-11-07,true,16+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-heat-deluxe-edition/BVH2R2SBWL51,https://store-images.s-microsoft.com/image/apps.5069.71475369522469696.112bf975-f54d-4d34-b915-6ce0f433ad0e.a629b50a-484a-40d4-9465-f926024e83bc?w=200,95%,"4,490.00",224.50,4.1,36,,"Xbox Series X|S, Xbox One","Purchase the Deluxe Edition and get noticed in Need for Speed™ Heat with a K.S Edition starter car, an exclusive wrap, 3 additional K.S Edition cars unlocked through progression, 4 exclusive character outfits and a REP and BANK boost.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Hot Pursuit Remastered,2020-11-06,true,7+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-hot-pursuit-remastered/9NMBJQ0265ZK,https://store-images.s-microsoft.com/image/apps.32702.13695403561576988.ee93f06a-1e4b-49d1-aa54-9b9583915442.510fe002-6032-4719-b3b8-40e672c81605?w=200,90%,"2,500.00",250.00,3.1,12,,"Xbox Series X|S, Xbox One","Feel the thrill of the chase and the rush of escape behind the wheels of the world’s hottest high-performance cars in Need for Speed™ Hot Pursuit Remastered. Unleash a savage sense of speed in heart-pumping, socially competitive racing experience.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Payback,2017-11-10,true,12+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-payback/C355T88BBX1S,https://store-images.s-microsoft.com/image/apps.38412.66406111980515345.32ef44be-5899-40c8-9e5d-80147558ea6a.7633a793-447a-49a6-9d5d-4c351bd2ded6?w=200,90%,"1,990.00",199.00,3.3,21,,"Xbox Series X|S, Xbox One","Need for Speed™, one of the world’s bestselling video game franchises, returns with a vengeance in the new action-driving blockbuster, Need for Speed Payback.",Countdown Sale,2023-12-30 12:16:51
Need for Speed™ Payback - Deluxe Edition,2017-11-07,true,12+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-payback---deluxe-edition/BQSC9GDBDF0V,https://store-images.s-microsoft.com/image/apps.45236.68724297595301353.fd42865d-2c6e-4cda-937d-ca66af4915bb.f2663ab9-222b-428c-aeef-b82ba09e4c4e?w=200,90%,"2,500.00",250.00,,,,"Xbox Series X|S, Xbox One","The Need for Speed™ Payback - Deluxe Edition gives you an edge over the competition. Stand out from the crowd with exclusive customization items and receive in-game discounts, Rep bonuses and five shipments to get your adventure started.",Countdown Sale,2023-12-30 12:16:51
Need for Speed Rivals,2014-09-23,true,7+,IARC,https://www.xbox.com/en-in/games/store/need-for-speed-rivals/C3VM0TMWNZ5M,https://store-images.s-microsoft.com/image/apps.36284.66828645796021226.1045dac2-bde6-4884-b5fc-6bc534a2d954.901627e5-46d3-4be3-a95a-c1765a3ecfe7?w=200,85%,"1,500.00",225.00,4,15,,"Xbox Series X|S, Xbox One","Welcome to Redview County, where a street-racing rivalry between cops and racers never stops as both sides compete in an all-out war featuring the fastest cars, mods and technology in a gritty open road environment.",Countdown Sale,2023-12-30 12:16:51
NHL 24 Xbox One,2023-10-06,true,12+,IARC,https://www.xbox.com/en-in/games/store/nhl-24-xbox-one/9PFFWMFBFWP3,https://store-images.s-microsoft.com/image/apps.53664.14201328446971610.ad429f1c-4e1b-4c17-819f-3f44fd115036.1a410d90-ade0-4e2e-91fd-cc5ed9a168a1?w=200,60%,"3,999.00","1,599.60",2.9,24,,"Xbox Series X|S, Xbox One","Four. The number. The name. The natural. Finally, the legendary Bobby Orr is available and playable in NHL 24.Receive bonus content when logging into NHL 24 until January 2, including:- Bobby Orr HUT Item- Boston Bruins Centennial Uniforms in Hockey Ultimate Team & World of Chel",Countdown Sale,2023-12-30 12:16:51
NHL 24 X-Factor Edition Xbox One & Xbox Series X|S,2023-10-06,false,12+,IARC,https://www.xbox.com/en-in/games/store/nhl-24-x-factor-edition-xbox-one--xbox-series-xs/9PPT7SJLMX89,https://store-images.s-microsoft.com/image/apps.53664.14322262512117398.157986ad-1709-4796-ac63-20335ebb4aca.5aebe970-e4f1-4f39-8dd3-658d674fb97b?w=200,60%,"6,499.00","2,599.60",2.2,5,,"Xbox Series X|S, Xbox One","Four. The number. The name. The natural. Finally, the legendary Bobby Orr is available and playable in NHL 24.Receive bonus content when logging into NHL 24 until January 2, including:- Bobby Orr HUT Item- Boston Bruins Centennial Uniforms in Hockey Ultimate Team & World of Chel",Countdown Sale,2023-12-30 12:16:51
NHRA Championship Drag Racing: Speed for All - Deluxe Edition,2022-08-25,true,3+,IARC,https://www.xbox.com/en-in/games/store/nhra-championship-drag-racing-speed-for-all---deluxe-edition/9PKR2T3DH9LW,https://store-images.s-microsoft.com/image/apps.10436.14261919909112292.222e2008-8ede-4061-b14d-816eb4197173.fa30aadd-b84a-4926-bb41-924f108882ae?w=200,80%,"3,249.00",649.80,,,,"Xbox Series X|S, Xbox One","For the dedicated NHRA fan, this Deluxe Edition features the NHRA Championship Drag Racing: Speed for All base game PLUS the John Force Racing (JFR) Pack.",Countdown Sale,2023-12-30 12:16:51
NHRA Championship Drag Racing: Speed For All,2022-08-25,true,3+,IARC,https://www.xbox.com/en-in/games/store/nhra-championship-drag-racing-speed-for-all/9N7F0G73HB43,https://store-images.s-microsoft.com/image/apps.10133.14066119215550492.25ba373c-0692-4eb1-9c85-f4ecf72f01da.ae14b8dd-56f2-4220-8499-48b6e86ab5f1?w=200,80%,"2,724.00",544.80,,,,"Xbox Series X|S, Xbox One","NHRA™ is back – bigger and better than ever! Immerse yourself into the teams, tracks, tuning, and strategies, then strap into the driver’s seat in your ultimate quest to become the Champion among the true Beasts of the Strip™.",Countdown Sale,2023-12-30 12:16:51
NHRA Championship Drag Racing: Speed for All - Ultimate Edition,2022-08-25,true,3+,IARC,https://www.xbox.com/en-in/games/store/nhra-championship-drag-racing-speed-for-all---ultimate-edition/9NG5D5ZNHHB8,https://store-images.s-microsoft.com/image/apps.55464.13581658498208447.2de03ecc-0356-47a0-a0f9-8cdaef1c6f19.66f570fe-f595-49d4-bad0-dc700a5a4bf0?w=200,80%,"4,349.00",869.80,,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","For the ultra die-hard NHRA fan, this Ultimate Edition delivers to the ultimate experience in terms of maximum content available for NHRA Championship Drag Racing: Speed for All.",Countdown Sale,2023-12-30 12:16:51
Ni no Kuni II: Revenant Kingdom PRINCE’S EDITION,2023-03-21,false,12+,IARC,https://www.xbox.com/en-in/games/store/ni-no-kuni-ii-revenant-kingdom-princes-edition/9N732VFPMWKT,https://store-images.s-microsoft.com/image/apps.38604.14006829741600892.0ff866dd-53ca-4875-b82a-a1e430a3ba20.dd7f11cd-c59d-4f78-b025-c35aa8ec4538?w=200,75%,"5,800.00","1,450.00",4.4,14,,"Xbox Series X|S, Xbox One, PC",Join the young king Evan as he sets out on an epic quest to found a new kingdom and save his world. The Prince's Edition includes the full game and all DLCs.,Countdown Sale,2023-12-30 12:16:51
Nickelodeon: Kart Racers,2018-10-23,true,3+,IARC,https://www.xbox.com/en-in/games/store/nickelodeon-kart-racers/C2KJR9VG1L97,https://store-images.s-microsoft.com/image/apps.8195.65491095291022674.ec0009cd-d85c-4156-b785-7ba33e8e5766.1d684ef2-238b-4dc0-8b48-af02c1adc7b9?w=200,90%,"1,900.00",190.00,,,,"Xbox Series X|S, Xbox One",Hit the Slime-filled race tracks with Nickelodeon Kart Racers! Select a racer from one of your favorite Nickelodeon shows and race your friends in up to 4-player local multiplayer or check out the Battle Arena for a variety of challenges.,Countdown Sale,2023-12-30 12:16:51
Nickelodeon Kart Racers 3: Slime Speedway,2022-10-13,true,3+,IARC,https://www.xbox.com/en-in/games/store/nickelodeon-kart-racers-3-slime-speedway/9NXBQ742JXDT,https://store-images.s-microsoft.com/image/apps.30991.14432997544887990.fa4da15c-23b4-4d5b-82cc-a569bd1b0807.5e6d02b3-0394-4131-aef7-f4ddc68d05f6?w=200,80%,"2,724.00",544.80,,,,"Xbox Series X|S, Xbox One","Nickelodeon Kart Racers 3: Slime Speedway features a cast of over 40 iconic characters; drift, slide and boost your way to the finish line on tracks inspired by legendary Nickelodeon shows!",Countdown Sale,2023-12-30 12:16:51
Nickelodeon Kart Racers 3: Slime Speedway Turbo Edition,2022-10-13,true,3+,IARC,https://www.xbox.com/en-in/games/store/nickelodeon-kart-racers-3-slime-speedway-turbo-edition/9P6NNF5SR945,https://store-images.s-microsoft.com/image/apps.32434.14616115153925998.68a693ea-5e09-40b3-9489-934d3238a342.aeeb98bb-5246-4006-a1a8-90bec8f56a73?w=200,80%,"3,249.00",649.80,,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Jump into the hot seat with this turbocharged edition of Nickelodeon Kart Racers 3: Slime Speedway! Zuko, the fiery prince of the Fire Nation and classic, throwback version of the red donned Raphael join the action as playable racers, backed by crew members Firelord Ozai and Shredder!",Countdown Sale,2023-12-30 12:16:51
NieR Replicant ver.1.22474487139...,2021-04-23,false,18+,IARC,https://www.xbox.com/en-in/games/store/nier-replicant-ver122474487139/9NMBK4V30XJR,https://store-images.s-microsoft.com/image/apps.27641.13695428578279600.6735c8ff-2c94-4961-bb1e-c3e71366bf8d.59f82cdb-d2b1-4f79-b31b-2152cee803d6?w=200,60%,"3,499.00","1,399.60",4.4,11,,"Xbox Series X|S, Xbox One","The prequel of the critically-acclaimed masterpiece NieR:Automata, receives a modern upgrade. The protagonist is a kind young man living in a remote village.",Countdown Sale,2023-12-30 12:16:51
NINJA GAIDEN: Master Collection,2021-06-10,false,18+,IARC,https://www.xbox.com/en-in/games/store/ninja-gaiden-master-collection/9NCG3X89KRLD,https://store-images.s-microsoft.com/image/apps.38624.13564615551113323.88b07054-b685-4f07-9cfe-222ba3ef0e25.18bebe6f-cd50-4ec1-bed3-5ac3bd7d31d1?w=200,33%,"2,565.31","1,718.75",,,,"Xbox Series X|S, Xbox One, PC",3 high speed ninja action titles are now available in one package!,Countdown Sale,2023-12-30 12:16:51
NINJA GAIDEN: Master Collection Deluxe Edition,2021-06-10,false,18+,IARC,https://www.xbox.com/en-in/games/store/ninja-gaiden-master-collection-deluxe-edition/9PKZGK451PW0,https://store-images.s-microsoft.com/image/apps.15094.14257451795780577.15399c90-908e-4107-ae8c-a38028a4537d.5d9164b7-13c1-4678-8c7e-68fc35489bbf?w=200,33%,"3,214.31","2,153.58",,,,"Xbox Series X|S, Xbox One, PC","With this version, in addition to ""NINJA GAIDEN: Master Collection"", the Deluxe Edition additional contents is also included.",Countdown Sale,2023-12-30 12:16:51
No Place Like Home,2023-08-22,false,7+,IARC,https://www.xbox.com/en-in/games/store/no-place-like-home/9N25STHZNZK8,https://store-images.s-microsoft.com/image/apps.20103.13962438504990701.9bc35b02-51d2-428a-8b36-6de8ff635e7e.79b08277-da65-422c-8a4f-1e7988a79057?w=200,50%,"1,349.00",674.50,,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Welcome to No Place Like Home!No Place Like Home is a cute and relaxing sim.You play as Ellen Newland, a girl who decides to visit her grandfather, on Earth, for the very last time before she moves to Mars.",Countdown Sale,2023-12-30 12:16:51
No Straight Roads,2020-08-24,true,12+,IARC,https://www.xbox.com/en-in/games/store/no-straight-roads/9N0B5GPFS5R0,https://store-images.s-microsoft.com/image/apps.49795.13924250525014993.49e9bc87-794b-456e-b93a-efc32e69b45c.05f53281-0b6f-4c2d-bfae-977c2aa8cad5?w=200,65%,"1,349.00",472.15,,,,"Xbox Series X|S, Xbox One","Start a rock band & end the EDM empire in NO STRAIGHT ROADS, a rockin' action-adventure from the minds of Wan Hazmer (Final Fantasy XV) and Daim Dziauddin (Street Fighter V).",Countdown Sale,2023-12-30 12:16:51
